NAME,YEAR,STNELEV,LATITUDE,LONGITUDE,TEMP
CONCORD_MUNI_AP,1980,105.5,43.1953,-71.5011,-5.22
DES_MOINES_INTL_AP,1980,291.7,41.5339,-93.6531,-4.36
ELY_YELLAND_FLD_AP,1980,1908.7,39.2953,-114.8467,-1.95
EVANSVILLE_REGIONAL_AP,1980,121.9,38.0442,-87.5206,0.16
FARGO_HECTOR_INTL_AP,1980,274.3,46.9253,-96.8111,-14.14
GALESBURG,1980,235.0,40.9464,-90.3856,-4.7
HAYS_1_S,1980,612.6,38.8586,-99.3358,-1.53
JACKSON_EXP_STN,1980,121.9,35.6214,-88.8456,4.47
LANCASTER_4_WSW,1980,317.0,42.8278,-90.7889,-8.35
LANDER_HUNT_FLD_AP,1980,1704.4,42.8153,-108.7261,-10.54
LAPORTE,1980,257.6,41.6117,-86.7297,-4.72
LEWISBURG_EXP_STN,1980,239.9,35.4139,-86.8086,5.03
MACON_MIDDLE_GA_RGNL_AP,1980,104.5,32.6847,-83.6528,9.82
MILES_CITY_F_WILEY_FLD,1980,799.8,46.4267,-105.8825,-11.09
MOBILE,1980,63.4,30.6794,-88.2397,13.17
MT_WASHINGTON,1980,1910.2,44.2667,-71.2994,-15.17
MYSTIC_LAKE,1980,1994.6,45.2436,-109.7311,-9.36
NASHVILLE_INTL_AP,1980,182.9,36.1189,-86.6892,4.95
NEWARK_WATER_WKS,1980,254.5,40.0875,-82.4128,-2.83
NEWTON,1980,438.9,38.0344,-97.3431,-0.85
NEW_BRUNSWICK_3_SE,1980,26.2,40.4719,-74.4364,-0.2
PIERRE_RGNL_AP,1980,531.0,44.3814,-100.2856,-8.52
PRAIRIE_DU_CHIEN,1980,200.6,43.0514,-91.135,-7.17
ROCHESTER_INTL_AP,1980,397.5,43.9042,-92.4917,-9.65
SAINT_JOHNSBURY,1980,213.4,44.42,-72.0194,-7.9
SAN_DIEGO_LINDBERGH_FLD,1980,4.6,32.7336,-117.1831,14.49
SAULT_STE_MARIE,1980,192.0,46.4867,-84.4089,-9.13
SAULT_STE_MARIE_SANDERSON_FLD,1980,220.1,46.4794,-84.3572,-8.96
SAVANNAH_INTL_AP,1980,14.0,32.13,-81.21,9.96
SHERIDAN_CO_AP,1980,1202.4,44.7694,-106.9689,-9.16
SIOUX_FALLS,1980,435.9,43.5878,-96.7289,-7.48
SPRINGFIELD_CAPITAL_AP,1980,181.1,39.8447,-89.6839,-2.38
ST_CLOUD_RGNL_AP,1980,310.3,45.5433,-94.0514,-11.77
TIMBER_LAKE,1980,658.4,45.4283,-101.0764,-10.73
TRIBUNE_1W,1980,1108.3,38.4661,-101.7758,-5.05
WATERTOWN_RGNL_AP,1980,532.8,44.9047,-97.1494,-10.82
WAYNESVILLE_1_E,1980,810.2,35.4867,-82.9683,2.85
ALMA_BACON_CO_AP,1981,58.8,31.5358,-82.5067,6.23
BISMARCK,1981,505.4,46.7708,-100.7603,-6.48
BOSTON_LOGAN_INTL_AP,1981,3.7,42.3606,-71.0106,-6.49
BRISTOL_TRI_CITY_AP,1981,457.2,36.4731,-82.4044,-1.48
BUTTE_BERT_MOONEY_AP,1981,1678.2,45.9647,-112.5006,-3.2
CHANUTE_MARTIN_JOHNSON_AP,1981,300.2,37.6703,-95.4842,0.64
CHEYENNE,1981,1867.8,41.1519,-104.8061,0.42
CHICAGO_MIDWAY_AP_3SW,1981,189.0,41.7372,-87.7775,-3.81
CLEVELAND,1981,232.6,41.4131,-81.86,-5.79
CONCORDIA_MUNI_AP,1981,447.8,39.5514,-97.6508,-0.1
CONCORD_MUNI_AP,1981,105.5,43.1953,-71.5011,-10.73
DES_MOINES_INTL_AP,1981,291.7,41.5339,-93.6531,-3.11
ELY_YELLAND_FLD_AP,1981,1908.7,39.2953,-114.8467,0.0
EVANSVILLE_REGIONAL_AP,1981,121.9,38.0442,-87.5206,-1.78
FARGO_HECTOR_INTL_AP,1981,274.3,46.9253,-96.8111,-11.27
GALESBURG,1981,235.0,40.9464,-90.3856,-4.76
HAYS_1_S,1981,612.6,38.8586,-99.3358,1.02
JACKSON_EXP_STN,1981,121.9,35.6214,-88.8456,1.22
LANCASTER_4_WSW,1981,317.0,42.8278,-90.7889,-6.47
LANDER_HUNT_FLD_AP,1981,1704.4,42.8153,-108.7261,-2.46
LAPORTE,1981,257.6,41.6117,-86.7297,-5.89
LEWISBURG_EXP_STN,1981,239.9,35.4139,-86.8086,0.96
LONGMIRE_RAINIER_NPS,1981,841.9,46.7492,-121.812,3.97
MACON_MIDDLE_GA_RGNL_AP,1981,104.5,32.6847,-83.6528,5.79
MILES_CITY_F_WILEY_FLD,1981,799.8,46.4267,-105.8825,-1.38
MOBILE,1981,63.4,30.6794,-88.2397,7.52
MT_WASHINGTON,1981,1910.2,44.2667,-71.2994,-19.19
MYSTIC_LAKE,1981,1994.6,45.2436,-109.7311,-0.75
NASHVILLE_INTL_AP,1981,182.9,36.1189,-86.6892,2.57
NEWARK_WATER_WKS,1981,254.5,40.0875,-82.4128,-6.71
NEWTON,1981,438.9,38.0344,-97.3431,0.15
NEW_BRUNSWICK_3_SE,1981,26.2,40.4719,-74.4364,-4.71
PIERRE_RGNL_AP,1981,531.0,44.3814,-100.2856,-2.88
PRAIRIE_DU_CHIEN,1981,200.6,43.0514,-91.135,-5.76
ROCHESTER_INTL_AP,1981,397.5,43.9042,-92.4917,-7.78
SAINT_JOHNSBURY,1981,213.4,44.42,-72.0194,-13.42
SAN_DIEGO_LINDBERGH_FLD,1981,4.6,32.7336,-117.1831,14.64
SAULT_STE_MARIE,1981,192.0,46.4867,-84.4089,-11.89
SAULT_STE_MARIE_SANDERSON_FLD,1981,220.1,46.4794,-84.3572,-11.7
SAVANNAH_INTL_AP,1981,14.0,32.13,-81.21,5.96
SHERIDAN_CO_AP,1981,1202.4,44.7694,-106.9689,0.07
SIOUX_FALLS,1981,435.9,43.5878,-96.7289,-5.16
SPRINGFIELD_CAPITAL_AP,1981,181.1,39.8447,-89.6839,-3.1
ST_CLOUD_RGNL_AP,1981,310.3,45.5433,-94.0514,-9.27
TIMBER_LAKE,1981,658.4,45.4283,-101.0764,-4.42
TRIBUNE_1W,1981,1108.3,38.4661,-101.7758,0.26
WATERTOWN_RGNL_AP,1981,532.8,44.9047,-97.1494,-8.07
WAYNESVILLE_1_E,1981,810.2,35.4867,-82.9683,-1.75
ALMA_BACON_CO_AP,1982,58.8,31.5358,-82.5067,9.79
BISMARCK,1982,505.4,46.7708,-100.7603,-19.69
BOSTON_LOGAN_INTL_AP,1982,3.7,42.3606,-71.0106,-5.69
BRISTOL_TRI_CITY_AP,1982,457.2,36.4731,-82.4044,-0.43
BUTTE_BERT_MOONEY_AP,1982,1678.2,45.9647,-112.5006,-9.15
CHANUTE_MARTIN_JOHNSON_AP,1982,300.2,37.6703,-95.4842,-2.79
CHEYENNE,1982,1867.8,41.1519,-104.8061,-2.8
CHICAGO_MIDWAY_AP_3SW,1982,189.0,41.7372,-87.7775,-8.96
CLEVELAND,1982,232.6,41.4131,-81.86,-5.92
CONCORDIA_MUNI_AP,1982,447.8,39.5514,-97.6508,-7.12
CONCORD_MUNI_AP,1982,105.5,43.1953,-71.5011,-11.59
DES_MOINES_INTL_AP,1982,291.7,41.5339,-93.6531,-12.05
ELY_YELLAND_FLD_AP,1982,1908.7,39.2953,-114.8467,-4.96
EVANSVILLE_REGIONAL_AP,1982,121.9,38.0442,-87.5206,-3.0
FARGO_HECTOR_INTL_AP,1982,274.3,46.9253,-96.8111,-21.71
GALESBURG,1982,235.0,40.9464,-90.3856,-11.24
HAYS_1_S,1982,612.6,38.8586,-99.3358,-4.47
JACKSON_EXP_STN,1982,121.9,35.6214,-88.8456,0.36
LANCASTER_4_WSW,1982,317.0,42.8278,-90.7889,-14.23
LANDER_HUNT_FLD_AP,1982,1704.4,42.8153,-108.7261,-6.03
LAPORTE,1982,257.6,41.6117,-86.7297,-9.83
LEWISBURG_EXP_STN,1982,239.9,35.4139,-86.8086,1.47
LONGMIRE_RAINIER_NPS,1982,841.9,46.7492,-121.812,-1.42
MACON_MIDDLE_GA_RGNL_AP,1982,104.5,32.6847,-83.6528,6.27
MILES_CITY_F_WILEY_FLD,1982,799.8,46.4267,-105.8825,-17.53
MOBILE,1982,63.4,30.6794,-88.2397,9.55
MT_WASHINGTON,1982,1910.2,44.2667,-71.2994,-19.01
MYSTIC_LAKE,1982,1994.6,45.2436,-109.7311,-9.3
NASHVILLE_INTL_AP,1982,182.9,36.1189,-86.6892,1.74
NEWARK_WATER_WKS,1982,254.5,40.0875,-82.4128,-7.19
NEWTON,1982,438.9,38.0344,-97.3431,-2.75
NEW_BRUNSWICK_3_SE,1982,26.2,40.4719,-74.4364,-5.01
PIERRE_RGNL_AP,1982,531.0,44.3814,-100.2856,-15.01
PRAIRIE_DU_CHIEN,1982,200.6,43.0514,-91.135,-13.4
ROCHESTER_INTL_AP,1982,397.5,43.9042,-92.4917,-16.58
SAINT_JOHNSBURY,1982,213.4,44.42,-72.0194,-14.190000000000001
SAN_DIEGO_LINDBERGH_FLD,1982,4.6,32.7336,-117.1831,11.99
SAULT_STE_MARIE,1982,192.0,46.4867,-84.4089,-14.19
SAULT_STE_MARIE_SANDERSON_FLD,1982,220.1,46.4794,-84.3572,-13.99
SAVANNAH_INTL_AP,1982,14.0,32.13,-81.21,8.83
SHERIDAN_CO_AP,1982,1202.4,44.7694,-106.9689,-10.03
SIOUX_FALLS,1982,435.9,43.5878,-96.7289,-15.75
SPRINGFIELD_CAPITAL_AP,1982,181.1,39.8447,-89.6839,-8.35
ST_CLOUD_RGNL_AP,1982,310.3,45.5433,-94.0514,-19.5
TIMBER_LAKE,1982,658.4,45.4283,-101.0764,-17.08
TRIBUNE_1W,1982,1108.3,38.4661,-101.7758,-1.77
WATERTOWN_RGNL_AP,1982,532.8,44.9047,-97.1494,-19.0
WAYNESVILLE_1_E,1982,810.2,35.4867,-82.9683,0.58
ALMA_BACON_CO_AP,1983,58.8,31.5358,-82.5067,7.62
BISMARCK,1983,505.4,46.7708,-100.7603,-4.54
BOSTON_LOGAN_INTL_AP,1983,3.7,42.3606,-71.0106,-1.06
BRISTOL_TRI_CITY_AP,1983,457.2,36.4731,-82.4044,1.74
BUTTE_BERT_MOONEY_AP,1983,1678.2,45.9647,-112.5006,-5.52
CHANUTE_MARTIN_JOHNSON_AP,1983,300.2,37.6703,-95.4842,0.42
CHEYENNE,1983,1867.8,41.1519,-104.8061,0.99
CHICAGO_MIDWAY_AP_3SW,1983,189.0,41.7372,-87.7775,-1.15
CLEVELAND,1983,232.6,41.4131,-81.86,0.11
CONCORDIA_MUNI_AP,1983,447.8,39.5514,-97.6508,-1.85
CONCORD_MUNI_AP,1983,105.5,43.1953,-71.5011,-4.82
DES_MOINES_INTL_AP,1983,291.7,41.5339,-93.6531,-2.21
ELY_YELLAND_FLD_AP,1983,1908.7,39.2953,-114.8467,-1.43
EVANSVILLE_REGIONAL_AP,1983,121.9,38.0442,-87.5206,1.35
FARGO_HECTOR_INTL_AP,1983,274.3,46.9253,-96.8111,-8.91
GALESBURG,1983,235.0,40.9464,-90.3856,-3.11
HAYS_1_S,1983,612.6,38.8586,-99.3358,-0.41
JACKSON_EXP_STN,1983,121.9,35.6214,-88.8456,2.94
LANCASTER_4_WSW,1983,317.0,42.8278,-90.7889,-5.46
LANDER_HUNT_FLD_AP,1983,1704.4,42.8153,-108.7261,-3.71
LAPORTE,1983,257.6,41.6117,-86.7297,-2.76
LEWISBURG_EXP_STN,1983,239.9,35.4139,-86.8086,2.83
LONGMIRE_RAINIER_NPS,1983,841.9,46.7492,-121.812,1.6
MACON_MIDDLE_GA_RGNL_AP,1983,104.5,32.6847,-83.6528,6.66
MILES_CITY_F_WILEY_FLD,1983,799.8,46.4267,-105.8825,-3.18
MOBILE,1983,63.4,30.6794,-88.2397,8.13
MT_WASHINGTON,1983,1910.2,44.2667,-71.2994,-13.38
MYSTIC_LAKE,1983,1994.6,45.2436,-109.7311,-1.64
NASHVILLE_INTL_AP,1983,182.9,36.1189,-86.6892,4.44
NEWARK_WATER_WKS,1983,254.5,40.0875,-82.4128,-2.09
NEWTON,1983,438.9,38.0344,-97.3431,-1.3
NEW_BRUNSWICK_3_SE,1983,26.2,40.4719,-74.4364,0.12
PIERRE_RGNL_AP,1983,531.0,44.3814,-100.2856,-2.88
PRAIRIE_DU_CHIEN,1983,200.6,43.0514,-91.135,-4.14
ROCHESTER_INTL_AP,1983,397.5,43.9042,-92.4917,-7.81
SAINT_JOHNSBURY,1983,213.4,44.42,-72.0194,-7.085
SAN_DIEGO_LINDBERGH_FLD,1983,4.6,32.7336,-117.1831,14.29
SAULT_STE_MARIE,1983,192.0,46.4867,-84.4089,-7.99
SAULT_STE_MARIE_SANDERSON_FLD,1983,220.1,46.4794,-84.3572,-8.59
SAVANNAH_INTL_AP,1983,14.0,32.13,-81.21,7.4
SHERIDAN_CO_AP,1983,1202.4,44.7694,-106.9689,-0.45
SIOUX_FALLS,1983,435.9,43.5878,-96.7289,-6.67
SPRINGFIELD_CAPITAL_AP,1983,181.1,39.8447,-89.6839,-1.84
ST_CLOUD_RGNL_AP,1983,310.3,45.5433,-94.0514,-9.88
TIMBER_LAKE,1983,658.4,45.4283,-101.0764,-2.98
TRIBUNE_1W,1983,1108.3,38.4661,-101.7758,-0.73
WATERTOWN_RGNL_AP,1983,532.8,44.9047,-97.1494,-7.27
WAYNESVILLE_1_E,1983,810.2,35.4867,-82.9683,0.36
ALMA_BACON_CO_AP,1984,58.8,31.5358,-82.5067,8.91
BISMARCK,1984,505.4,46.7708,-100.7603,-8.72
BOSTON_LOGAN_INTL_AP,1984,3.7,42.3606,-71.0106,-3.6
BRISTOL_TRI_CITY_AP,1984,457.2,36.4731,-82.4044,0.44
BUTTE_BERT_MOONEY_AP,1984,1678.2,45.9647,-112.5006,-5.2
CHANUTE_MARTIN_JOHNSON_AP,1984,300.2,37.6703,-95.4842,-1.75
CHEYENNE,1984,1867.8,41.1519,-104.8061,-3.74
CHICAGO_MIDWAY_AP_3SW,1984,189.0,41.7372,-87.7775,-5.7
CLEVELAND,1984,232.6,41.4131,-81.86,-5.45
CONCORDIA_MUNI_AP,1984,447.8,39.5514,-97.6508,-2.71
CONCORD_MUNI_AP,1984,105.5,43.1953,-71.5011,-8.78
DES_MOINES_INTL_AP,1984,291.7,41.5339,-93.6531,-6.46
ELY_YELLAND_FLD_AP,1984,1908.7,39.2953,-114.8467,-3.73
EVANSVILLE_REGIONAL_AP,1984,121.9,38.0442,-87.5206,-3.14
FARGO_HECTOR_INTL_AP,1984,274.3,46.9253,-96.8111,-12.76
GALESBURG,1984,235.0,40.9464,-90.3856,-6.46
HAYS_1_S,1984,612.6,38.8586,-99.3358,-2.58
ISLAND_PARK,1984,1917.2,44.4189,-111.3714,-10.63
JACKSON_EXP_STN,1984,121.9,35.6214,-88.8456,-0.2
LANCASTER_4_WSW,1984,317.0,42.8278,-90.7889,-9.46
LANDER_HUNT_FLD_AP,1984,1704.4,42.8153,-108.7261,-9.34
LAPORTE,1984,257.6,41.6117,-86.7297,-8.0
LEWISBURG_EXP_STN,1984,239.9,35.4139,-86.8086,0.42
LONGMIRE_RAINIER_NPS,1984,841.9,46.7492,-121.812,1.14
MACON_MIDDLE_GA_RGNL_AP,1984,104.5,32.6847,-83.6528,6.4
MILES_CITY_F_WILEY_FLD,1984,799.8,46.4267,-105.8825,-4.42
MOBILE,1984,63.4,30.6794,-88.2397,7.51
MT_WASHINGTON,1984,1910.2,44.2667,-71.2994,-15.52
MYSTIC_LAKE,1984,1994.6,45.2436,-109.7311,-5.0
NASHVILLE_INTL_AP,1984,182.9,36.1189,-86.6892,0.77
NEWARK_WATER_WKS,1984,254.5,40.0875,-82.4128,-6.08
NEWTON,1984,438.9,38.0344,-97.3431,-3.0
NEW_BRUNSWICK_3_SE,1984,26.2,40.4719,-74.4364,-3.14
PIERRE_RGNL_AP,1984,531.0,44.3814,-100.2856,-5.59
PRAIRIE_DU_CHIEN,1984,200.6,43.0514,-91.135,-8.18
ROCHESTER_INTL_AP,1984,397.5,43.9042,-92.4917,-10.79
SAINT_JOHNSBURY,1984,213.4,44.42,-72.0194,-10.39
SAN_DIEGO_LINDBERGH_FLD,1984,4.6,32.7336,-117.1831,14.59
SAULT_STE_MARIE,1984,192.0,46.4867,-84.4089,-13.43
SAULT_STE_MARIE_SANDERSON_FLD,1984,220.1,46.4794,-84.3572,-13.35
SAVANNAH_INTL_AP,1984,14.0,32.13,-81.21,8.25
SHERIDAN_CO_AP,1984,1202.4,44.7694,-106.9689,-4.31
SIOUX_FALLS,1984,435.9,43.5878,-96.7289,-8.2
SPRINGFIELD_CAPITAL_AP,1984,181.1,39.8447,-89.6839,-5.43
ST_CLOUD_RGNL_AP,1984,310.3,45.5433,-94.0514,-12.66
TIMBER_LAKE,1984,658.4,45.4283,-101.0764,-6.88
TRIBUNE_1W,1984,1108.3,38.4661,-101.7758,-3.16
WATERTOWN_RGNL_AP,1984,532.8,44.9047,-97.1494,-10.41
WAYNESVILLE_1_E,1984,810.2,35.4867,-82.9683,-0.01
ALMA_BACON_CO_AP,1985,58.8,31.5358,-82.5067,7.48
BISMARCK,1985,505.4,46.7708,-100.7603,-13.87
BOSTON_LOGAN_INTL_AP,1985,3.7,42.3606,-71.0106,-4.89
BRISTOL_TRI_CITY_AP,1985,457.2,36.4731,-82.4044,-2.41
BUTTE_BERT_MOONEY_AP,1985,1678.2,45.9647,-112.5006,-13.61
CHANUTE_MARTIN_JOHNSON_AP,1985,300.2,37.6703,-95.4842,-4.64
CHEYENNE,1985,1867.8,41.1519,-104.8061,-6.37
CHICAGO_MIDWAY_AP_3SW,1985,189.0,41.7372,-87.7775,-7.18
CLEVELAND,1985,232.6,41.4131,-81.86,-5.41
CONCORDIA_MUNI_AP,1985,447.8,39.5514,-97.6508,-6.49
CONCORD_MUNI_AP,1985,105.5,43.1953,-71.5011,-8.8
DES_MOINES_INTL_AP,1985,291.7,41.5339,-93.6531,-8.24
ELY_YELLAND_FLD_AP,1985,1908.7,39.2953,-114.8467,-6.64
EVANSVILLE_REGIONAL_AP,1985,121.9,38.0442,-87.5206,-5.06
FARGO_HECTOR_INTL_AP,1985,274.3,46.9253,-96.8111,-15.25
GALESBURG,1985,235.0,40.9464,-90.3856,-10.17
HAYS_1_S,1985,612.6,38.8586,-99.3358,-4.82
ISLAND_PARK,1985,1917.2,44.4189,-111.3714,-13.23
JACKSON_EXP_STN,1985,121.9,35.6214,-88.8456,-1.63
LANCASTER_4_WSW,1985,317.0,42.8278,-90.7889,-10.95
LANDER_HUNT_FLD_AP,1985,1704.4,42.8153,-108.7261,-9.28
LAPORTE,1985,257.6,41.6117,-86.7297,-7.84
LEWISBURG_EXP_STN,1985,239.9,35.4139,-86.8086,-1.15
LONGMIRE_RAINIER_NPS,1985,841.9,46.7492,-121.812,-0.45
MACON_MIDDLE_GA_RGNL_AP,1985,104.5,32.6847,-83.6528,4.91
MILES_CITY_F_WILEY_FLD,1985,799.8,46.4267,-105.8825,-11.83
MOBILE,1985,63.4,30.6794,-88.2397,6.09
MT_WASHINGTON,1985,1910.2,44.2667,-71.2994,-18.75
MYSTIC_LAKE,1985,1994.6,45.2436,-109.7311,-6.41
NASHVILLE_INTL_AP,1985,182.9,36.1189,-86.6892,-1.69
NEWARK_WATER_WKS,1985,254.5,40.0875,-82.4128,-6.34
NEWTON,1985,438.9,38.0344,-97.3431,-5.35
NEW_BRUNSWICK_3_SE,1985,26.2,40.4719,-74.4364,-2.96
PIERRE_RGNL_AP,1985,531.0,44.3814,-100.2856,-10.65
PRAIRIE_DU_CHIEN,1985,200.6,43.0514,-91.135,-9.99
ROCHESTER_INTL_AP,1985,397.5,43.9042,-92.4917,-11.99
SAINT_JOHNSBURY,1985,213.4,44.42,-72.0194,-12.094999999999999
SAN_DIEGO_LINDBERGH_FLD,1985,4.6,32.7336,-117.1831,12.26
SAULT_STE_MARIE,1985,192.0,46.4867,-84.4089,-10.93
SAULT_STE_MARIE_SANDERSON_FLD,1985,220.1,46.4794,-84.3572,-10.81
SAVANNAH_INTL_AP,1985,14.0,32.13,-81.21,6.94
SHERIDAN_CO_AP,1985,1202.4,44.7694,-106.9689,-9.73
SIOUX_FALLS,1985,435.9,43.5878,-96.7289,-10.41
SPRINGFIELD_CAPITAL_AP,1985,181.1,39.8447,-89.6839,-7.55
ST_CLOUD_RGNL_AP,1985,310.3,45.5433,-94.0514,-13.76
TIMBER_LAKE,1985,658.4,45.4283,-101.0764,-10.95
TRIBUNE_1W,1985,1108.3,38.4661,-101.7758,-5.03
WATERTOWN_RGNL_AP,1985,532.8,44.9047,-97.1494,-13.65
WAYNESVILLE_1_E,1985,810.2,35.4867,-82.9683,-2.06
ALMA_BACON_CO_AP,1986,58.8,31.5358,-82.5067,9.37
BISMARCK,1986,505.4,46.7708,-100.7603,-6.21
BOSTON_LOGAN_INTL_AP,1986,3.7,42.3606,-71.0106,-0.82
BRISTOL_TRI_CITY_AP,1986,457.2,36.4731,-82.4044,-0.23
BUTTE_BERT_MOONEY_AP,1986,1678.2,45.9647,-112.5006,-5.57
CHANUTE_MARTIN_JOHNSON_AP,1986,300.2,37.6703,-95.4842,3.29
CHEYENNE,1986,1867.8,41.1519,-104.8061,2.99
CHICAGO_MIDWAY_AP_3SW,1986,189.0,41.7372,-87.7775,-2.44
CLEVELAND,1986,232.6,41.4131,-81.86,-2.14
CONCORDIA_MUNI_AP,1986,447.8,39.5514,-97.6508,2.55
CONCORD_MUNI_AP,1986,105.5,43.1953,-71.5011,-4.87
DES_MOINES_INTL_AP,1986,291.7,41.5339,-93.6531,-2.09
ELY_YELLAND_FLD_AP,1986,1908.7,39.2953,-114.8467,1.59
EVANSVILLE_REGIONAL_AP,1986,121.9,38.0442,-87.5206,0.05
FARGO_HECTOR_INTL_AP,1986,274.3,46.9253,-96.8111,-10.48
GALESBURG,1986,235.0,40.9464,-90.3856,-3.84
HAYS_1_S,1986,612.6,38.8586,-99.3358,3.49
ISLAND_PARK,1986,1917.2,44.4189,-111.3714,-8.51
JACKSON_EXP_STN,1986,121.9,35.6214,-88.8456,3.62
LANCASTER_4_WSW,1986,317.0,42.8278,-90.7889,-8.36
LANDER_HUNT_FLD_AP,1986,1704.4,42.8153,-108.7261,-6.1
LAPORTE,1986,257.6,41.6117,-86.7297,-3.87
LEWISBURG_EXP_STN,1986,239.9,35.4139,-86.8086,2.93
LONGMIRE_RAINIER_NPS,1986,841.9,46.7492,-121.812,2.03
MACON_MIDDLE_GA_RGNL_AP,1986,104.5,32.6847,-83.6528,6.93
MILES_CITY_F_WILEY_FLD,1986,799.8,46.4267,-105.8825,-3.22
MOBILE,1986,63.4,30.6794,-88.2397,9.52
MT_WASHINGTON,1986,1910.2,44.2667,-71.2994,-14.65
MYSTIC_LAKE,1986,1994.6,45.2436,-109.7311,-0.21
NASHVILLE_INTL_AP,1986,182.9,36.1189,-86.6892,3.56
NEWARK_WATER_WKS,1986,254.5,40.0875,-82.4128,-3.19
NEWTON,1986,438.9,38.0344,-97.3431,3.39
NEW_BRUNSWICK_3_SE,1986,26.2,40.4719,-74.4364,-0.05
PIERRE_RGNL_AP,1986,531.0,44.3814,-100.2856,-5.65
PRAIRIE_DU_CHIEN,1986,200.6,43.0514,-91.135,-6.93
ROCHESTER_INTL_AP,1986,397.5,43.9042,-92.4917,-8.86
SAINT_JOHNSBURY,1986,213.4,44.42,-72.0194,-8.415
SAN_DIEGO_LINDBERGH_FLD,1986,4.6,32.7336,-117.1831,15.84
SAULT_STE_MARIE,1986,192.0,46.4867,-84.4089,-10.53
SAULT_STE_MARIE_SANDERSON_FLD,1986,220.1,46.4794,-84.3572,-10.4
SAVANNAH_INTL_AP,1986,14.0,32.13,-81.21,8.2
SHERIDAN_CO_AP,1986,1202.4,44.7694,-106.9689,-0.09
SIOUX_FALLS,1986,435.9,43.5878,-96.7289,-6.14
SPRINGFIELD_CAPITAL_AP,1986,181.1,39.8447,-89.6839,-1.65
ST_CLOUD_RGNL_AP,1986,310.3,45.5433,-94.0514,-9.75
TIMBER_LAKE,1986,658.4,45.4283,-101.0764,-5.87
TRIBUNE_1W,1986,1108.3,38.4661,-101.7758,3.7
WATERTOWN_RGNL_AP,1986,532.8,44.9047,-97.1494,-8.91
WAYNESVILLE_1_E,1986,810.2,35.4867,-82.9683,0.82
ALMA_BACON_CO_AP,1987,58.8,31.5358,-82.5067,9.59
BISMARCK,1987,505.4,46.7708,-100.7603,-5.23
BOSTON_LOGAN_INTL_AP,1987,3.7,42.3606,-71.0106,-2.19
BRISTOL_TRI_CITY_AP,1987,457.2,36.4731,-82.4044,1.24
BUTTE_BERT_MOONEY_AP,1987,1678.2,45.9647,-112.5006,-8.77
CHANUTE_MARTIN_JOHNSON_AP,1987,300.2,37.6703,-95.4842,-0.48
CHEYENNE,1987,1867.8,41.1519,-104.8061,-1.36
CHICAGO_MIDWAY_AP_3SW,1987,189.0,41.7372,-87.7775,-1.85
CLEVELAND,1987,232.6,41.4131,-81.86,-1.72
CONCORDIA_MUNI_AP,1987,447.8,39.5514,-97.6508,-0.17
CONCORD_MUNI_AP,1987,105.5,43.1953,-71.5011,-6.56
DES_MOINES_INTL_AP,1987,291.7,41.5339,-93.6531,-2.23
ELY_YELLAND_FLD_AP,1987,1908.7,39.2953,-114.8467,-5.54
EVANSVILLE_REGIONAL_AP,1987,121.9,38.0442,-87.5206,-0.29
FARGO_HECTOR_INTL_AP,1987,274.3,46.9253,-96.8111,-8.04
GALESBURG,1987,235.0,40.9464,-90.3856,-4.51
HAYS_1_S,1987,612.6,38.8586,-99.3358,0.24
JACKSON_EXP_STN,1987,121.9,35.6214,-88.8456,2.65
LANCASTER_4_WSW,1987,317.0,42.8278,-90.7889,-4.79
LANDER_HUNT_FLD_AP,1987,1704.4,42.8153,-108.7261,-8.93
LAPORTE,1987,257.6,41.6117,-86.7297,-4.18
LEWISBURG_EXP_STN,1987,239.9,35.4139,-86.8086,3.02
LONGMIRE_RAINIER_NPS,1987,841.9,46.7492,-121.812,-0.84
MACON_MIDDLE_GA_RGNL_AP,1987,104.5,32.6847,-83.6528,7.36
MILES_CITY_F_WILEY_FLD,1987,799.8,46.4267,-105.8825,-3.41
MOBILE,1987,63.4,30.6794,-88.2397,9.04
MT_WASHINGTON,1987,1910.2,44.2667,-71.2994,-14.49
MYSTIC_LAKE,1987,1994.6,45.2436,-109.7311,-3.98
NASHVILLE_INTL_AP,1987,182.9,36.1189,-86.6892,2.93
NEWARK_WATER_WKS,1987,254.5,40.0875,-82.4128,-2.88
NEWTON,1987,438.9,38.0344,-97.3431,-2.0
NEW_BRUNSWICK_3_SE,1987,26.2,40.4719,-74.4364,-1.09
PIERRE_RGNL_AP,1987,531.0,44.3814,-100.2856,-2.25
PRAIRIE_DU_CHIEN,1987,200.6,43.0514,-91.135,-5.23
ROCHESTER_INTL_AP,1987,397.5,43.9042,-92.4917,-6.99
SAINT_JOHNSBURY,1987,213.4,44.42,-72.0194,-9.195
SAN_DIEGO_LINDBERGH_FLD,1987,4.6,32.7336,-117.1831,12.73
SAULT_STE_MARIE,1987,192.0,46.4867,-84.4089,-6.43
SAULT_STE_MARIE_SANDERSON_FLD,1987,220.1,46.4794,-84.3572,-6.27
SAVANNAH_INTL_AP,1987,14.0,32.13,-81.21,9.0
SHERIDAN_CO_AP,1987,1202.4,44.7694,-106.9689,-3.35
SIOUX_FALLS,1987,435.9,43.5878,-96.7289,-4.35
SPRINGFIELD_CAPITAL_AP,1987,181.1,39.8447,-89.6839,-3.27
ST_CLOUD_RGNL_AP,1987,310.3,45.5433,-94.0514,-7.87
